cell,longitude,latitude,richness,phylo.dist,phylo.SC,phylo.SV,morpho.MNND,morpho.volume,morpho.SD.MSTD,funct.rich,funct.even,funct.div
7283,-53.8,-7.8,45,723.7,0.781231538,0.553971205,0.964036287,82073.74135,0.970862436,6,0.477777778,1.31406129
7284,-52.8,-7.8,44,715.5,0.780024168,0.558308149,0.979305118,82073.74135,0.975307788,6,0.484848485,1.32739211
7285,-51.8,-7.8,44,715.5,0.780024168,0.558308149,0.979305118,82073.74135,0.975307788,6,0.484848485,1.32739211
7286,-50.8,-7.8,41,655.4,0.783929373,0.541635493,0.974851582,82073.74134,1.009292713,6,0.451219512,1.25783249
7287,-49.8,-7.8,42,665.1,0.788489629,0.542335564,0.966685369,82073.74134,0.997565059,6,0.452380952,1.25646046
7288,-48.8,-7.8,41,640.4,0.795650656,0.540079306,0.971943758,82073.74134,1.008767163,6,0.451219512,1.25783249
7289,-47.8,-7.8,38,598.8,0.795393391,0.543880012,1.011223822,76089.19771,1.036161215,6,0.456140351,1.25744533
7290,-46.8,-7.8,35,568.5,0.788255916,0.552332835,1.076728128,76089.19771,1.068776151,6,0.461904762,1.24803105
7291,-45.8,-7.8,36,609,0.77715292,0.575586717,1.07656364,65112.14109,1.056083339,6,0.509259259,1.35438769
7292,-44.8,-7.8,36,627.2,0.772040445,0.610653423,1.05531019,62439.57213,1.062048399,6,0.527777778,1.39581341
7293,-43.8,-7.8,35,619,0.769149869,0.616270557,1.072033933,62439.57213,1.07081547,6,0.538095238,1.41010667
7294,-42.8,-7.8,38,645.8,0.785168443,0.612025005,0.98698465,62439.57213,1.036149331,6,0.552631579,1.4238779
7295,-41.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7296,-40.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7297,-39.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7298,-38.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7299,-37.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7300,-36.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7301,-35.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7302,-34.8,-7.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7341,-79.8,-8.8,13,274.2,0.677520843,0.556735357,1.505649751,5858.717513,1.846640267,4,0.634615385,1.11896887
7342,-78.8,-8.8,38,599.7,0.76418039,0.522211265,1.085922019,290433.9301,1.193888816,6,0.447368421,1.22163449
7343,-77.8,-8.8,60,864.3,0.78329925,0.524103151,0.924872451,382733.9648,1.006641291,6,0.466666667,1.27855487
7344,-76.8,-8.8,69,978.2,0.803206781,0.56077612,0.878350273,390450.3754,0.938184996,6,0.504830918,1.37227979
7345,-75.8,-8.8,68,974.5,0.803229881,0.565373242,0.898164373,390450.3754,0.923112109,6,0.514705882,1.39100617
7346,-74.8,-8.8,69,994.4,0.799650277,0.56118843,0.918063002,390709.8306,0.912935893,6,0.509661836,1.37659304
7347,-73.8,-8.8,65,961.8,0.797388705,0.569692858,0.941850971,390709.8306,0.925067653,6,0.515384615,1.3814857
7348,-72.8,-8.8,59,897.1,0.796055596,0.565451027,0.96880283,388545.2332,0.967195096,6,0.505649718,1.35551056
7349,-71.8,-8.8,57,854.4,0.802066516,0.561998042,0.899425615,74713.14284,0.858150044,6,0.488304094,1.32866989
7350,-70.8,-8.8,56,839.8,0.80386357,0.561312512,0.907778478,74713.14284,0.863135576,6,0.488095238,1.33245723
7351,-69.8,-8.8,55,824.9,0.805837516,0.561102504,0.914061853,74713.14284,0.870459378,6,0.481818182,1.31767363
7352,-68.8,-8.8,52,794.7,0.791843637,0.550160854,0.934219483,71638.52791,0.883637958,6,0.467948718,1.27586368
7353,-67.8,-8.8,51,771.9,0.796904447,0.549188019,0.936727288,71638.52791,0.917572622,6,0.467320261,1.27971393
7354,-66.8,-8.8,50,759.9,0.792556237,0.54789533,0.929282157,71638.52791,0.926264149,6,0.466666667,1.28293321
7355,-65.8,-8.8,50,759.9,0.792556237,0.54789533,0.929282157,71638.52791,0.926264149,6,0.466666667,1.28293321
7356,-64.8,-8.8,48,709.2,0.805512952,0.53792477,0.916636089,71638.52791,0.944801342,6,0.451388889,1.24804954
7357,-63.8,-8.8,48,709.2,0.805512952,0.53792477,0.916636089,71638.52791,0.944801342,6,0.451388889,1.24804954
7358,-62.8,-8.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7359,-61.8,-8.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7360,-60.8,-8.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7361,-59.8,-8.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7362,-58.8,-8.8,50,778.5,0.784703476,0.549077251,0.916365204,82073.74135,0.928677804,6,0.466666667,1.28293321
7363,-57.8,-8.8,47,760.1,0.774703041,0.556520982,0.937875917,82073.74135,0.956118506,6,0.478723404,1.30879728
7364,-56.8,-8.8,47,760.1,0.774703041,0.556520982,0.937875917,82073.74135,0.956118506,6,0.478723404,1.30879728
7365,-55.8,-8.8,45,723.7,0.781231538,0.553971205,0.964036287,82073.74135,0.970862436,6,0.477777778,1.31406129
7366,-54.8,-8.8,45,723.7,0.781231538,0.553971205,0.964036287,82073.74135,0.970862436,6,0.477777778,1.31406129
7367,-53.8,-8.8,44,714,0.776817252,0.553504801,0.971585507,82073.74135,0.981543573,6,0.477272727,1.31506254
7368,-52.8,-8.8,42,697.9,0.768380563,0.557534042,0.986441219,82073.74134,0.998275638,6,0.476190476,1.30739302
7369,-51.8,-8.8,42,697.9,0.768380563,0.557534042,0.986441219,82073.74134,0.998275638,6,0.476190476,1.30739302
7370,-50.8,-8.8,42,697.9,0.768380563,0.557534042,0.986441219,82073.74134,0.998275638,6,0.476190476,1.30739302
7371,-49.8,-8.8,40,630.7,0.791155419,0.539248073,0.980445586,82073.74134,1.02084654,6,0.45,1.25779718
7372,-48.8,-8.8,37,589.1,0.790526723,0.5432457,1.021476611,76089.19771,1.049039334,6,0.454954955,1.25947684
7373,-47.8,-8.8,37,623.3,0.770574255,0.566090631,1.082072808,76401.03868,1.039786017,6,0.490990991,1.32789183
7374,-46.8,-8.8,37,630.6,0.780025424,0.587099369,1.103972136,76401.03868,1.039282742,6,0.518018018,1.3806627
7375,-45.8,-8.8,35,606.2,0.775518551,0.592304652,1.113758376,62185.75273,1.062543154,6,0.50952381,1.36087111
7376,-44.8,-8.8,34,600.9,0.773246722,0.602258602,1.117952261,62185.75273,1.072050308,6,0.529411765,1.38418088
7377,-43.8,-8.8,35,619,0.769149869,0.616270557,1.072033933,62439.57213,1.07081547,6,0.538095238,1.41010667
7378,-42.8,-8.8,38,656.3,0.769669573,0.608135743,1.029866579,62439.57213,1.027841305,6,0.543859649,1.4219966
7379,-41.8,-8.8,39,658.2,0.779717896,0.607367483,1.00810996,62439.57213,1.023251575,6,0.542735043,1.41241128
7380,-40.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7381,-39.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7382,-38.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7383,-37.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7384,-36.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7385,-35.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7386,-34.8,-8.8,41,688.4,0.780637438,0.60525712,0.97860015,62439.57213,0.996796341,6,0.532520325,1.3913896
7426,-78.8,-9.8,24,344.4,0.758265167,0.412272902,0.864615496,1978.012276,0.527089132,4,0.4375,0.77922595
7427,-77.8,-9.8,50,737.4,0.774723926,0.508938692,0.852438188,136655.4206,0.75472656,5,0.528,1.21657172
7428,-76.8,-9.8,68,917.8,0.802387826,0.533407484,0.787934249,164504.4729,0.683548574,5,0.582352941,1.30493626
7429,-75.8,-9.8,67,956.2,0.804047248,0.5647261,0.89324213,390450.3754,0.948575899,6,0.514925373,1.39073893
7430,-74.8,-9.8,71,1009.4,0.80097353,0.556634696,0.910457825,390709.8306,0.902280495,6,0.5,1.36076359
7431,-73.8,-9.8,68,983,0.800132323,0.561334432,0.906060177,390709.8306,0.915236559,6,0.504901961,1.36925135
7432,-72.8,-9.8,63,942.6,0.796961729,0.574182449,0.943943538,390709.8306,0.935550541,6,0.526455026,1.39673945
7433,-71.8,-9.8,57,854.4,0.802066516,0.561998042,0.899425615,74713.14284,0.858150044,6,0.488304094,1.32866989
7434,-70.8,-9.8,56,839.8,0.80386357,0.561312512,0.907778478,74713.14284,0.863135576,6,0.488095238,1.33245723
7435,-69.8,-9.8,56,839.8,0.80386357,0.561312512,0.907778478,74713.14284,0.863135576,6,0.488095238,1.33245723
7436,-68.8,-9.8,54,818.4,0.799818223,0.560817367,0.930965669,74713.14284,0.872108253,6,0.475308642,1.29957834
7437,-67.8,-9.8,52,794.7,0.791843637,0.550160854,0.934219483,71638.52791,0.883637958,6,0.467948718,1.27586368
7438,-66.8,-9.8,51,782.7,0.787481455,0.54895064,0.926871162,71638.52791,0.891748903,6,0.467320261,1.27971393
7439,-65.8,-9.8,51,782.7,0.787481455,0.54895064,0.926871162,71638.52791,0.891748903,6,0.467320261,1.27971393
7440,-64.8,-9.8,50,759.9,0.792556237,0.54789533,0.929282157,71638.52791,0.926264149,6,0.466666667,1.28293321
7441,-63.8,-9.8,49,751.7,0.791744919,0.551665554,0.927758135,71638.52791,0.936786756,6,0.472789116,1.29391081
7442,-62.8,-9.8,50,755.7,0.79803681,0.548262593,0.928977967,82073.74135,0.927003138,6,0.466666667,1.28293321
7443,-61.8,-9.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7444,-60.8,-9.8,50,737.9,0.805316973,0.536495138,0.89446625,82073.74135,0.931197851,6,0.446666667,1.23459495
7445,-59.8,-9.8,50,778.5,0.784703476,0.549077251,0.916365204,82073.74135,0.928677804,6,0.466666667,1.28293321
7446,-58.8,-9.8,49,768.8,0.784357915,0.548768485,0.922618819,82073.74135,0.938597094,6,0.465986395,1.28541574
7447,-57.8,-9.8,47,740.1,0.783666188,0.550773823,0.935668396,82073.74135,0.954356024,6,0.471631206,1.29944658
7448,-56.8,-9.8,45,723.7,0.781231538,0.553971205,0.964036287,82073.74135,0.970862436,6,0.477777778,1.31406129
7449,-55.8,-9.8,44,714,0.776817252,0.553504801,0.971585507,82073.74135,0.981543573,6,0.477272727,1.31506254
7450,-54.8,-9.8,43,706.1,0.769914871,0.552817579,0.970296254,82073.74134,0.993407867,6,0.468992248,1.29283779
7451,-53.8,-9.8,44,732,0.763106525,0.557307272,0.9776965,82073.74134,0.98206249,6,0.484848485,1.32852776
7452,-52.8,-9.8,43,723.8,0.761449565,0.561928314,0.993638099,82073.74134,0.986489245,6,0.492248062,1.34303361
7453,-51.8,-9.8,43,723.8,0.761449565,0.561928314,0.993638099,82073.74134,0.986489245,6,0.492248062,1.34303361
7454,-50.8,-9.8,42,699.1,0.76779628,0.56026782,0.999413019,82073.74134,0.997014451,6,0.492063492,1.34388086
7455,-49.8,-9.8,39,657.5,0.765402968,0.565545924,1.039798923,76089.19771,1.021775575,6,0.5,1.34819865
7456,-48.8,-9.8,41,684.9,0.77629807,0.58031822,1.045948704,76401.03868,0.999060473,6,0.532520325,1.40971744
7457,-47.8,-9.8,38,656.1,0.766386826,0.585524498,1.115091363,72967.28413,1.019599235,6,0.50877193,1.36438859
7458,-46.8,-9.8,37,645.3,0.766042116,0.591002045,1.127625152,72967.28413,1.032229443,6,0.518018018,1.3806627
7459,-45.8,-9.8,35,627.9,0.758983348,0.602038116,1.111220699,62185.75273,1.062721019,6,0.538095238,1.41318894
7460,-44.8,-9.8,33,606.9,0.757389849,0.613349755,1.148347673,62185.75273,1.077701975,6,0.560606061,1.44501793
7461,-43.8,-9.8,37,654.4,0.764494556,0.600158441,1.081795665,62185.75273,1.029026835,6,0.563063063,1.43991404
7462,-42.8,-9.8,38,664.1,0.765471962,0.598219143,1.076842797,62185.75273,1.014770966,6,0.561403509,1.43093865
7463,-41.8,-9.8,40,684.1,0.77198364,0.610272141,1.015304887,62439.57213,1.009926652,6,0.566666667,1.44626928
7464,-40.8,-9.8,40,684.1,0.77198364,0.610272141,1.015304887,62439.57213,1.009926652,6,0.566666667,1.44626928
7465,-39.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7466,-38.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7467,-37.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7468,-36.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7469,-35.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7470,-34.8,-9.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7511,-77.8,-10.8,36,557.3,0.745966826,0.480166845,1.026051305,101254.8593,0.854901611,5,0.466666667,1.08911906
7512,-76.8,-10.8,59,811,0.789262071,0.491946135,0.805999614,137305.0262,0.712204455,5,0.498305085,1.14589725
7513,-75.8,-10.8,67,979.9,0.778622226,0.541383064,0.83714551,164050.0406,0.685154387,5,0.582089552,1.31029169
7514,-74.8,-10.8,71,1009.4,0.80097353,0.556634696,0.910457825,390709.8306,0.902280495,6,0.5,1.36076359
7515,-73.8,-10.8,70,999.4,0.801051709,0.555757938,0.908725404,390709.8306,0.90284687,6,0.495238095,1.35299439
7516,-72.8,-10.8,66,970.2,0.797855859,0.569340407,0.930523171,390709.8306,0.92036936,6,0.52020202,1.38981487
7517,-71.8,-10.8,59,897.1,0.796055596,0.565451027,0.96880283,388545.2332,0.967195096,6,0.505649718,1.35551056
7518,-70.8,-10.8,58,871.2,0.80167125,0.562446416,0.963163102,388545.2332,0.975272037,6,0.488505747,1.32440778
7519,-69.8,-10.8,56,839.8,0.80386357,0.561312512,0.907778478,74713.14284,0.863135576,6,0.488095238,1.33245723
7520,-68.8,-10.8,55,824.9,0.805837516,0.561102504,0.914061853,74713.14284,0.870459378,6,0.481818182,1.31767363
7521,-67.8,-10.8,54,818.4,0.799818223,0.560817367,0.930965669,74713.14284,0.872108253,6,0.475308642,1.29957834
7522,-66.8,-10.8,52,788.3,0.789366053,0.547913833,0.913889212,71638.52791,0.886438854,6,0.461538462,1.26939178
7523,-65.8,-10.8,51,782.7,0.787481455,0.54895064,0.926871162,71638.52791,0.891748903,6,0.467320261,1.27971393
7524,-64.8,-10.8,51,782.7,0.787481455,0.54895064,0.926871162,71638.52791,0.891748903,6,0.467320261,1.27971393
7525,-63.8,-10.8,50,774.5,0.786584867,0.552596302,0.9253294,71638.52791,0.901726409,6,0.473333333,1.29000756
7526,-62.8,-10.8,50,774.5,0.786584867,0.552596302,0.9253294,71638.52791,0.901726409,6,0.473333333,1.29000756
7527,-61.8,-10.8,50,776.6,0.785480573,0.548574767,0.937771021,82073.74135,0.896508364,6,0.466666667,1.28293321
7528,-60.8,-10.8,51,802.5,0.779301496,0.552517743,0.944793296,82073.74135,0.888020376,6,0.480392157,1.31684461
7529,-59.8,-10.8,51,804.4,0.778539637,0.553000521,0.923807201,82073.74135,0.919934692,6,0.480392157,1.31684461
7530,-58.8,-10.8,48,758.3,0.784338787,0.550056926,0.954285292,82073.74135,0.942770207,6,0.479166667,1.32230613
7531,-57.8,-10.8,46,746.4,0.771050058,0.55314306,0.949866727,82073.74134,0.963938719,6,0.47826087,1.3136845
7532,-56.8,-10.8,44,732,0.763106525,0.557307272,0.9776965,82073.74134,0.98206249,6,0.484848485,1.32852776
7533,-55.8,-10.8,44,732,0.763106525,0.557307272,0.9776965,82073.74134,0.98206249,6,0.484848485,1.32852776
7534,-54.8,-10.8,44,732,0.763106525,0.557307272,0.9776965,82073.74134,0.98206249,6,0.484848485,1.32852776
7535,-53.8,-10.8,43,723.8,0.761449565,0.561928314,0.993638099,82073.74134,0.986489245,6,0.492248062,1.34303361
7536,-52.8,-10.8,42,699.1,0.76779628,0.56026782,0.999413019,82073.74134,0.997014451,6,0.492063492,1.34388086
7537,-51.8,-10.8,41,687.9,0.762432041,0.559486757,1.019669894,82073.74134,0.999647466,6,0.483739837,1.31626018
7538,-50.8,-10.8,40,673.7,0.776431493,0.58037072,1.057472057,74684.16141,1.004121598,6,0.525,1.38366197
7539,-49.8,-10.8,40,673.7,0.776431493,0.58037072,1.057472057,74684.16141,1.004121598,6,0.525,1.38366197
7540,-48.8,-10.8,38,656.1,0.766386826,0.585524498,1.115091363,72967.28413,1.019599235,6,0.50877193,1.36438859
7541,-47.8,-10.8,37,645.3,0.766042116,0.591002045,1.127625152,72967.28413,1.032229443,6,0.518018018,1.3806627
7542,-46.8,-10.8,37,645.3,0.766042116,0.591002045,1.127625152,72967.28413,1.032229443,6,0.518018018,1.3806627
7543,-45.8,-10.8,35,627.9,0.758983348,0.602038116,1.111220699,62185.75273,1.062721019,6,0.538095238,1.41318894
7544,-44.8,-10.8,34,626.3,0.754300493,0.612625716,1.11323494,62185.75273,1.062475611,6,0.588235294,1.47904581
7545,-43.8,-10.8,36,644.7,0.758634401,0.601684682,1.089189469,62185.75273,1.040657467,6,0.564814815,1.44782139
7546,-42.8,-10.8,38,664.1,0.765471962,0.598219143,1.076842797,62185.75273,1.014770966,6,0.561403509,1.43093865
7547,-41.8,-10.8,38,664.1,0.765471962,0.598219143,1.076842797,62185.75273,1.014770966,6,0.561403509,1.43093865
7548,-40.8,-10.8,39,666,0.775627917,0.597642052,1.05388166,62185.75273,1.011258305,6,0.55982906,1.42112405
7549,-39.8,-10.8,41,689.6,0.780038905,0.608002893,0.98807392,62439.57213,0.996529655,6,0.56504065,1.43605116
7550,-38.8,-10.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7551,-37.8,-10.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7552,-36.8,-10.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7553,-35.8,-10.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7554,-34.8,-10.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7595,-77.8,-11.8,24,372.2,0.740115883,0.449223497,0.872361916,1237.768156,0.555493526,4,0.5,0.93659952
7596,-76.8,-11.8,52,771.9,0.763135127,0.501031748,0.885226239,137305.0262,0.741514216,5,0.515384615,1.18026834
7597,-75.8,-11.8,66,924.6,0.790419533,0.527271774,0.82411175,164050.0406,0.683559693,5,0.56969697,1.28548017
7598,-74.8,-11.8,69,1013,0.775999526,0.542309322,0.843007259,164613.7865,0.674751274,5,0.576811594,1.30353737
7599,-73.8,-11.8,71,1011.8,0.800282266,0.555901462,0.902713705,390709.8306,0.904467187,6,0.490610329,1.34484523
7600,-72.8,-11.8,69,991.2,0.800598678,0.558548075,0.903215643,390709.8306,0.909022364,6,0.5,1.36113384
7601,-71.8,-11.8,66,970.2,0.797855859,0.569340407,0.930523171,390709.8306,0.92036936,6,0.52020202,1.38981487
7602,-70.8,-11.8,59,880.9,0.801670653,0.562135538,0.958673897,388545.2332,0.966048865,6,0.488700565,1.31973458
7603,-69.8,-11.8,60,885.3,0.803476483,0.559108292,0.938882215,388545.2332,0.964575437,6,0.483333333,1.3118615
7604,-68.8,-11.8,57,849,0.801600115,0.557647954,0.956780889,388545.2332,0.98767349,6,0.48245614,1.32303892
7605,-67.8,-11.8,57,855,0.795501022,0.567762709,0.983592797,390709.8306,0.982244399,6,0.488304094,1.33394197
7606,-66.8,-11.8,53,797.4,0.796349886,0.570939478,0.931790834,73406.43149,0.881867207,6,0.5,1.3605421
7607,-65.8,-11.8,55,848,0.784941439,0.575002926,0.933586875,73406.43149,0.866296538,6,0.518181818,1.38861519
7608,-64.8,-11.8,52,802.5,0.780084946,0.552458769,0.919512068,69211.77826,0.887322601,6,0.480769231,1.31341219
7609,-63.8,-11.8,50,788.7,0.776932515,0.557200451,0.93238963,69211.77826,0.902497207,6,0.493333333,1.33408537
7610,-62.8,-11.8,49,786.8,0.773006135,0.554913888,0.947036164,71638.52791,0.90621739,6,0.486394558,1.33128069
7611,-61.8,-11.8,50,790.8,0.779672802,0.551434414,0.947870435,82073.74135,0.896778916,6,0.48,1.31955569
7612,-60.8,-11.8,48,760,0.783614519,0.553842333,0.962308531,82073.74135,0.919525835,6,0.486111111,1.33385746
7613,-59.8,-11.8,47,752.1,0.777444198,0.553187706,0.96093162,82073.74134,0.929659778,6,0.478723404,1.31205232
7614,-58.8,-11.8,45,738.4,0.769597819,0.557034558,0.965978819,82073.74134,0.950911455,6,0.485185185,1.32722728
7615,-57.8,-11.8,44,728.7,0.76491913,0.556738739,0.973572187,82073.74134,0.961217159,6,0.484848485,1.32852776
7616,-56.8,-11.8,44,748.7,0.75534486,0.562994764,0.989657156,82073.74134,0.958542398,6,0.492424242,1.34085733
7617,-55.8,-11.8,42,701.2,0.766822475,0.560407953,0.999702428,82073.74134,1.007896142,6,0.492063492,1.34388086
7618,-54.8,-11.8,40,679.5,0.760685072,0.564574485,1.037263406,82073.74134,1.01450968,6,0.491666667,1.33214291
7619,-53.8,-11.8,39,671.3,0.758796078,0.569743535,1.056367397,82073.74134,1.018595372,6,0.5,1.34819865
7620,-52.8,-11.8,39,668.9,0.761680038,0.571661575,1.079641798,82073.74134,1.02075228,6,0.517094017,1.39097579
7621,-51.8,-11.8,40,687,0.770858896,0.586230402,1.069595395,82410.10914,1.008292883,6,0.541666667,1.42536968
7622,-50.8,-11.8,40,673.7,0.776431493,0.58037072,1.057472057,74684.16141,1.004121598,6,0.525,1.38366197
7623,-49.8,-11.8,38,656.1,0.766386826,0.585524498,1.115091363,72967.28413,1.019599235,6,0.50877193,1.36438859
7624,-48.8,-11.8,38,656.1,0.766386826,0.585524498,1.115091363,72967.28413,1.019599235,6,0.50877193,1.36438859
7625,-47.8,-11.8,37,645.3,0.766042116,0.591002045,1.127625152,72967.28413,1.032229443,6,0.518018018,1.3806627
7626,-46.8,-11.8,36,630.8,0.76778005,0.591849255,1.088852222,51942.81243,1.024093061,6,0.518518519,1.38439544
7627,-45.8,-11.8,36,641,0.760736196,0.597445386,1.039578204,44267.82398,1.023546582,6,0.555555556,1.43699724
7628,-44.8,-11.8,34,622,0.756886804,0.609060653,1.071398944,44267.82398,1.039145241,6,0.578431373,1.47164981
7629,-43.8,-11.8,35,630.2,0.760210342,0.603172312,1.048210579,44267.82398,1.032002383,6,0.566666667,1.45437336
7630,-42.8,-11.8,36,639.9,0.766189502,0.601840491,1.043915471,44267.82398,1.016576352,6,0.564814815,1.44782139
7631,-41.8,-11.8,38,664.1,0.765471962,0.598219143,1.076842797,62185.75273,1.014770966,6,0.561403509,1.43093865
7632,-40.8,-11.8,39,666,0.775627917,0.597642052,1.05388166,62185.75273,1.011258305,6,0.55982906,1.42112405
7633,-39.8,-11.8,40,671.5,0.783793456,0.59555608,1.025005499,62185.75273,0.998144147,6,0.558333333,1.41065404
7634,-38.8,-11.8,41,696.2,0.77674697,0.595895057,1.022139084,62185.75273,0.986219191,6,0.548780488,1.39967736
7635,-37.8,-11.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7636,-36.8,-11.8,42,714.3,0.773249586,0.608050752,0.986155076,62439.57213,0.984626555,6,0.555555556,1.42531191
7637,-35.8,-11.8,41,692.5,0.778592449,0.60834705,1.004803195,62439.57213,0.996384453,6,0.532520325,1.3913896
7638,-34.8,-11.8,40,674.4,0.782310838,0.595917886,1.041691274,62439.57213,0.998095745,6,0.525,1.36487594
7680,-76.8,-12.8,32,447.7,0.780355317,0.442604229,0.876676368,10909.83816,0.628309713,4,0.5,0.91804592
7681,-75.8,-12.8,58,808.3,0.779987307,0.488432137,0.825342943,137305.0262,0.716663095,5,0.482758621,1.11759385
7682,-74.8,-12.8,67,987.8,0.77621097,0.54347615,0.841164392,164050.0406,0.684314995,5,0.582089552,1.31029169
7683,-73.8,-12.8,70,995,0.800584283,0.555231236,0.904090737,390709.8306,0.928965154,6,0.49047619,1.34569588
7684,-72.8,-12.8,72,1021.4,0.800329471,0.552344858,0.899324098,390709.8306,0.892377901,6,0.486111111,1.33669711
7685,-71.8,-12.8,72,1022.9,0.799903431,0.555218724,0.890374305,390709.8306,0.891831286,6,0.490740741,1.34351909
7686,-70.8,-12.8,68,984.5,0.799681222,0.564015003,0.904792928,390709.8306,0.915654412,6,0.509803922,1.37460454
7687,-69.8,-12.8,64,947,0.798728272,0.571320033,0.925618999,390709.8306,0.934499669,6,0.520833333,1.38917189
7688,-68.8,-12.8,60,891,0.80129516,0.56867584,0.953200266,390709.8306,0.966139903,6,0.5,1.35731365
7689,-67.8,-12.8,57,858.2,0.790980519,0.568850552,0.97585024,382988.2924,0.983416039,6,0.5,1.35793846
7690,-66.8,-12.8,56,844.5,0.792250949,0.570837649,0.983003466,382988.2924,0.991187451,6,0.511904762,1.37842145
7691,-65.8,-12.8,56,844.5,0.792250949,0.570837649,0.983003466,382988.2924,0.991187451,6,0.511904762,1.37842145
7692,-64.8,-12.8,52,809.7,0.783742331,0.573178556,0.947442565,73406.43149,0.886317137,6,0.519230769,1.39717322
7693,-63.8,-12.8,51,804.1,0.781747464,0.574613256,0.962271109,73406.43149,0.890824707,6,0.526143791,1.40918366
7694,-62.8,-12.8,46,744.3,0.772917222,0.5584383,0.962155743,69211.77826,0.940037771,6,0.5,1.35883499
7695,-61.8,-12.8,45,736.4,0.766234947,0.557916589,0.960714241,69211.77826,0.950873894,6,0.492592593,1.33757177
7696,-60.8,-12.8,46,740.4,0.773628523,0.55404009,0.961323708,82073.74134,0.940101691,6,0.485507246,1.32479259
7697,-59.8,-12.8,46,740.4,0.773628523,0.55404009,0.961323708,82073.74134,0.940101691,6,0.485507246,1.32479259
7698,-58.8,-12.8,44,726.7,0.765430377,0.558053066,0.966503438,82073.74134,0.962092108,6,0.492424242,1.34085733
7699,-57.8,-12.8,43,717,0.760545965,0.557804365,0.974285597,82073.74134,0.972772874,6,0.492248062,1.34303361
7700,-56.8,-12.8,40,690.6,0.750204499,0.566913114,1.038765152,82073.74134,0.986079998,6,0.5,1.34534974
7701,-55.8,-12.8,41,699.9,0.757893162,0.56736745,1.053769738,82073.74134,0.976424746,6,0.508130081,1.37233965
7702,-54.8,-12.8,42,718,0.766725095,0.581461135,1.044817737,82410.10914,0.964967369,6,0.531746032,1.40671553
